Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Job_Code,hourly,employer_provided,min_salary,max_salary,avg_salary,company_text,job_state,python,masters,statistic,SQL,spark,AWS,Tableau,Hadoop,experience,C_lang,Java,app,debug,HTML,object
2021 University Graduate –Software Engineer,$53K - $96K (Glassdoor est.),"Our Company

Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!

ransformation, and of our vision for how we can continue to provide even more delight to our customers. As our product and service offerings have evolved and expanded, we now need to transform the online purchasing experiences we provide to our customers. This includes our underlying eCommerce infrastructure.

We are looking for a dedicated and passionate engineer who is interested in building the next generation of blazingly fast, always-available cloud-based services for subscription management and purchasing, covering a wide variety of products, plans, promotions, purchase methods, and geographies, for Creative Cloud, Document Cloud, and a host of other Adobe products and services. You will deliver critical services to be used by a variety of clients, enabling flexible and rapidly optimizable purchase workflows. We are looking for an individual with experience in developing robust, secure, scalable back-end web services, but with the interest and ability to develop engaging front-end web experiences as well.

Responsibilities:

· Building cloud-based services for e-commerce subscription life Cycle

· Participating in all aspects of software development activities, including design, coding, code review, unit testing, bug fixing, and code/API documentation. .

· Fast prototyping of ideas and concepts and researching latest industry trends.

Requirements:

· BS in Computer Science or related field of study.

· Experience in web server technologies: HTTP servers, caching, proxies, load balancers.

· Fluency in SQL and NoSQL datastores, and data access patterns and strategies.

· Proficient in object-oriented analysis and design.

· Knowledgeable of secure, scalable, and highly available service development practices.

· Proven ability to develop robust, efficient, high-quality code.

· Sense of urgency, and ownership, and thrives in a fast-paced environment.

· Excellent written and verbal communication skills.Adobe",4.4,"Adobe
4.4","San Jose, CA",SE,0,0,53,96,74.5,"Adobe
", CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Software Engineer -1,$53K - $96K (Glassdoor est.),"Amches, Inc has a growing need for aSoftware Engineer 1 that possesses a TS/SCI FSP to become an integral part of our team!

Amches Benefits Snapshot:

401K contribution: 10% (not a match, a contribution!! )PTO: 248 hoursHealthcare: Free (BlueCross Blue Shield for Health, Vision, and Dental) for individuals

Description:  a wireless adaptive beam-forming system that is utilized as an optimized front-end for follow-on collection systems. Our system consists of an antenna, digitizer radio, and server or other general-purpose processors. We are able to assist with the collection of multiple wireless technologies by utilizing our software-based algorithms. The primary programming languages are C++ for high-performance computing (i.e., algorithms and high throughput processing modules) and python for command and control (i.e., tasking, interfacing, adjusting knobs). We also utilize a software-defined radio architecture to facilitate the ease of data and resource management, but all of which is abstracted from the system user. Outside system users utilize our Google Protocol Buffer API and interface to command and control the system. We have many more upcoming targets with algorithms needing to be developed, multiple platforms to integrate with, and constant testing and optimization of our software. Additionally, we have some research-based tasks that need attention that would be on the table as we get additional people on the team.

Required Skills: Experienced with C++ for high-performance computing (i.e., algorithms and high throughput processing modules) and python for command and control (i.e., tasking, interfacing). Experience with software-defined radio (SDR) architecture to facilitate data and resource management. Experience with Google Protocol Buffer API and interface for command and control of the system.",5.0,"Amches
5.0","Linthicum Heights, MD",SE,0,0,53,96,74.5,"Amches
", MD,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Full Time Opportunities for Students and Recent Graduates - Cleared Software Engineer CTJ,$53K - $96K (Glassdoor est.),"Do you want to be at the heart of cloud computing? Do you want to work on a meaningful and impactful project and make a difference to the US government and country?

Microsoft Cloud Services are growing incredibly fast. Our vision is to help people do more via cloud accessible services to every enterprise, data scientist, developer, information worker, consumer, and device anywhere in the world. We empower organizations around the globe to utilize Microsoft cloud services to transform their products, services and processes with data and insights. We do more so that our customer can do more. 

Software engineers at Microsoft are passionate about building technologies that make the world a better place. At Microsoft, you will collaborate with others to solve problems and build some of the world's most advanced services and devices. Your efforts on the design, development, and testing of next-generation applications will have an impact on millions of people.

To be considered for a position for students and recent graduates, you need to be enrolled full-time as a student within 12 months from graduation majoring in an applicable field or graduated within last 12 months majoring in an applicable field.ResponsibilitiesSoftware engineers (SWEs) work with teammates to solve problems and build innovative software solutions. You are passionate about customers and product quality, and you provide technical guidance to Program Managers as they consider user needs and product requirements. You will also be expected to demonstrate an ability to learn and adopt relevant new technologies, tools, methods and processes to leverage in your solutions.

As a SWE, you are dedicated to building software to empower every person and organization on the planet to achieve more.QualificationsMust Have: 

Security Clearance Requirements: Candidates must be able to meet Microsoft, customer and/or government security screening requirements required for this role. These requirements include, but are not limited to the following specialized security screenings:

Citizenship Verification: This position requires verification of US Citizenship to meet federal government security requirements. Candidates must have an active TS and be willing to upgrade to TS/SCI (with polygraph) or have an active TS/SCI and be willing to upgrade to TS/SCI (with polygraph). This role will require candidates to maintain the TS/SCI (with polygraph) clearance.Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter. 

Basic Qualifications:

A bachelor's or master's degree in engineering, computer science or related field within 12 months of graduation or graduated within the last 12 months. Software development experience in Java, C/C++, C#, or Python A strong background in data structures, algorithms, and analysis of algorithm complexity. Demonstrated problem solving, coding and debugging skills Some experience building software outside of the classroom environment like an internship, hackathon, research project or related experience preferred Demonstrated skill in time management and completing software projects in a cooperative team environment 

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",4.4,"Microsoft
4.4","Elkridge, MD",SE,0,0,53,96,74.5,"Microsoft
", MD,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0
Software Engineer I,$53K - $96K (Glassdoor est.),"ERT is a global data and technology company that minimizes uncertainty and risk in clinical trials so that customers can move ahead with confidence. With nearly 50 years of clinical and therapeutic experience, ERT balances knowledge of what works with a vision for what’s next, so we can adapt without compromising standards.Powered by the company’s EXPERT® technology platform, ERT’s solutions enhance trial oversight, enable site optimization, increase patient engagement and measure the efficacy of new clinical treatments while ensuring patient safety. Since 2014, more than half of all FDA drug approvals came from ERT-supported studies. Pharma companies, biotechs and CROs have relied on ERT solutions in 10,000+ studies spanning more than three million patients to date. By identifying trial risks before they become problems, ERT enables customers to bring clinical treatments to patients quickly — and with confidence.  ERT Cleveland is hiring a Software Engineer to work on the creation of quality techincal solutions to solve client problems in accordance with governing regulations and ERT policies and processes.   Design, implement, and test software applications and/or technical solutions as defined in the requirement and functional specifications.Create and maintain design documentation in support of software and/or solution development.Demonstrate creative thinking and technical problem solving in the development, packaging, and testing software or solutions.Successfully manage multiple projects, stakeholders (e.g., users, customers, clients,) and priorities simultaneously.Through direct contact or through the Product Manager (or Trial Manager) or other stakeholder representative, seek input, provide support, and maintain a professional relationship with stakeholders on a project-by-project basis.  OTHER DUTIES AND RESPONSIBILITIES: Track changes to all modified source code in version management software.Track changes of testing of yet-to-be-released products in the quality tracking software.Provide accurate and detailed project time reports, complete assignments within the prescribed timeline, seeking supervision/consultation/assistance in a timely manner.Work with others inter- and intra- product line as assigned to:Assist in the formal validation of software applications.Resolve assigned stakeholder inquiries and requests for product and technical information.Resolve testing issues.Resolve stakeholder implementation issues.Other related projects & tasks as assigned.  The duties and responsibilities listed in this job description represent the major responsibilities of the position. Other duties and responsibilities may be assigned, as required. ERT reserves the right to amend or change this job description to meet the needs of ERT. This job description and any attachments do not constitute or represent a contract.  Education: Degree in Computer Science or Engineering with emphasis placed on software development, algorithms, data structures, and object-oriented concepts. Experience in lieu of a degree will be considered.Experience: Two or more years of related software experience.Familiarity with Software Development Life Cycle and OO/SOA software development methodologies.Familiarity with Agile development methodologies.Knowledge of technical architecture as necessary for development of software.Knowledge and experience in any combination of the following:.NET Architecture, .NET related technologies and development methodologies. HTML, TypeScript/JavaScript, CSS, jQuery and other web technologies (including Vue, React, Angular).Developing web applications using ASP.NET MVC 5 or NET Core 2 or newer.Using, deploying or managing Microsoft SQL Server or Mongo Developing for iOS or Android mobile platforms using Xamarin, Objective-C/Swift and/or Android SDK.Windows and Unix/Linux-based operating systems, web servers (IIS, node.js) and portal technologies.Familiarity with source control management concepts; prior use of Git is a plus.Prior image-processing experience is a plus (e.g., medical image analysis).Prior experience developing video games is a plus.Familiarity with a DevOps culture and leveraging a DevOps toolchain (e.g., Polarion ALM, XL Release, GitLab, Katalon Studio, etc.) is a plus. Must be computer literate with Google Business Suite or Microsoft Word, Excel, PowerPoint, E-mail and electronic calendar knowledge and abilities. Experience working in a regulated industry, preferably within pharmaceutical, medical device or medical imaging is a plus.Excellent communication and organizational skills with a strong ability to collaborate in English with teams of research scientists, bioinformaticians, software developers, and external collaborators. Will have frequent interaction with stakeholders, product management, and staff.Ability to establish priorities, work independently, and proceed with objectives with minimal supervision.Ability to deliver high quality with high productivity.We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.   ",2.9,"eResearchTechnology
2.9","Cleveland, OH",SE,0,0,53,96,74.5,"eResearchTechnology
", OH,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
Entry Level to Senior Level Software Engineers,$53K - $96K (Glassdoor est.),"Entry Level to Senior Level Software Engineers (Multiple Positions)Job Duties:Develop, design, test, & support web based applications. Document the development process,implement, maintain and fine tune applications. Modify existing software to fix errors,interacting with clients to gather requirements & utilizing knowledge of OOPS concepts involving Java/.NET, PL/SQL relational database applications, Oracle, XML, Web Services,HTML, CSS, Ajax, Design Patterns, Javascript, Autosys, Linux, Unix, Windows.Must be willing to travel for setting up various systems to various clients across the nation, perform feasibility studies, and evaluate user requirements.Please send resumeCover Letter and Salary requirements by regular mail to Agile Technologies Inc400 South Avenue, Suite 8, Middlesex, NJ 08846.",2.8,"Agiletal
2.8","Herndon, VA",SE,0,0,53,96,74.5,"Agiletal
", VA,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
Software Engineer I (PHX),$53K - $96K (Glassdoor est.),"The Software Engineer I will develop and maintain software in Primary Flight, Engine, and Multi-function displays as well as in-flight computing devices including Network Servers, Mission and Display Processors, Data Concentrator Units, and Flight Controls. The Software Engineer I will engage in all phases of software development including requirements gathering and verification, architecture creation and review, detailed design and analysis, peer technical reviews, compliance to industry and company design standards, and compliance to program cost and schedule targets.

Position Responsibilities:


Participate in software development activities including requirement specification, design definition, and code implementation.
Perform software verification activities including test definition, test execution, and review of software lifecycle artifacts.
Integrate and debug executable code on avionics hardware platforms
Participate in detailed discussions concerning software requirements, architecture, and test strategies.
Generate software lifecycle documentation in support of the pursuit of formal certification of avionics software with the FAA and foreign certification authorities.

Minimum Qualifications:


Bachelor of Science or Master of Science in Computer Science, Computer Engineering, Biomedical Engineering, Software Engineering, or Electrical Engineering.
Strong programming skills in C/C++.
Working knowledge of software concepts, practices and procedures.
Software debugging and troubleshooting capability.
Proficient in Microsoft Office tools.
Must be permanently eligible to work in the United States without sponsorship.

Desired Qualifications:


Experience with Python scripting
Strong leadership, teamwork, and problem solving skills.
Capable of working independently.
Ability to work effectively in a team environment based on Agile Scrum principles
Excellent verbal and written communication
",3.0,"Astronautics Corporation of America
3.0","Phoenix, AZ",SE,0,0,53,96,74.5,"Astronautics Corporation of America
", AZ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"Software Engineer I (C# .NET, AngularJS - early career)",$53K - $96K (Glassdoor est.),"VSolvit has an opening for an Senior Programmer to support our Joint Artificial Intelligence Center customer in the Washington DC Area. Most of the work will be REMOTE. The successful candidate will be responsible for developing and modifying the applications within the Joint Artificial Intelligence Center Information Management System to include encoding, testing, debugging and documenting programs. Ensures that programs can be integrated in the other applications systems as appropriate.

This is a greenfield effort focused on AI development to support our DoD customer. You will be part of a distributed team working with C# .NET AngularJS on cloub based AI applications. The role requires an active DoD Secret Clearance.

Responsibilities also include:



	Develops and modifies web applications systems including encoding, testing, debugging and documenting programs.

Ensures that programs can be integrated in the applications systems.

Resolves complex problems with existing applications systems.

Assists in implementing new applications systems.

Contributes to moderately complex aspects of a project.

Work is generally independent and collaborative in nature.

Basic Qualifications:



	Bachelor’s degree in a Technical Discipline

2+ years of application development or programming experience

1+years’ experience supporting Department of Defense programs or projects

2+ years C# .NET 

1+ years' experience in preparing and delivering reports and briefings on software development projects

2+ years working in a team software development enviornment 

Preferred Qualifications



	BS Computer Science/Engineering or equivalent

3+ years of application development or programming experience

2+years’ experience supporting Department of Defense programs or projects

3+ years C# .NET 

1+ years AngularJS

Excellent software development and engineering skills on large-scale, mission-critical infrastructure applications

Strong analytical and problem solving skills.

Excellent verbal and written communication skills

Database experience with Oracle PL/SQL experience 

Security/Authentication in government applications

Demonstrated analytical and time-management skills

Additional Requirements



	United States Citizenship required

DoD Secret Clearance a plus

Company Summary:

Join the VSolvit Team! Founded in 2006, VSolvit (pronounced 'We Solve It') provides geospatial and information technology consulting services and solutions to government clients. VSolvit is an award winning 8(m)/EDWOSB and SBA-certified 8(a)/SDB, company. We offer Medical, Dental, and Vision Insurance, as well as 401K Retirement Plan options, Tuition Reimbursement, and other benefits. Our goal is to grow together and enjoy the work that we do as a team.

VSolvit LLC is an Equal Opportunity/Affirmative Action employer and will consider all qualified applicants for employment without regard to race, color, religion, sex, national origin, protected veteran status, or disability status.",3.5,"VSolvit LLC
3.5",Remote,SE,0,0,53,96,74.5,"VSolvit LLC
",Remote,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
Software Engineer 1/2,$53K - $96K (Glassdoor est.),"Join our team dedicated to developing and executing innovative solutions in support of customer mission success.

Job Description:

The Software Engineer develops, maintains, and enhances complex and diverse software systems (e.g., processing- intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. Works individually or as part of a team. Reviews and tests software components for adherence to the design requirements and documents test results. Resolves software problem reports. Utilizes software development and software design methodologies appropriate to the development environment. Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf (COTS)/Government Off-the-shelf (GOTS) in place of new development, and requirements analysis and synthesis from system level to individual software components.

- Experience with ingesting data using Java and SpringBoot



Experience with Jenkins, GitLab CI or similar

Basic Qualifications:






Seven (7) years' experience as a SWE, in programs and contracts of similar scope, type, and complexity is required.
Bachelor's degree in Computer Science or related discipline from an accredited college or university is required.
Four (4) years of additional SWE experience on projects with similar software processes may be substituted for a bachelor's degree.

Or
Fourteen (14) years' experience as a SE in programs and contracts of similar scope, type and complexity is required.
Bachelor's degree in System Engineering, Computer Science, Information Systems, Engineering Science, Engineering Management, or related discipline from an accredited college or university is required. Five (5) years of additional SE experience may be substituted for a bachelor's degree.

Security Clearance: TS/SCI with Polygraph

Novetta, from complexity to clarity.

Novetta delivers highly scalable advanced analytics and secure technology solutions to address challenges of national and global significance. Focused on mission success, Novetta pioneers disruptive technologies in machine learning, data analytics, full-spectrum cyber, cloud engineering, open source analytics, and multi-INT fusion for Defense, Intelligence Community, and Federal Law Enforcement customers. Novetta is headquartered in McLean, VA with over 1,000 employees across the U.S.

Our culture is shaped by a commitment to our core values:

Integrity • We hold ourselves accountable to the highest standards of integrity and ethics.

Customer Success • We strive daily to exceed expectations and achieve customer mission success.

Employee Focus • We invest in our employees' professional development and training, respecting individuality and fostering a culture of diversity and inclusion.

Innovation • We know that discovering new and innovative ways to solve problems is critical to our success and makes us a great company.

Excellence in Execution • We take pride in flawless execution as we build a company that is best in class.

Earn a REFERRAL BONUS for the qualified people you know.

For more details, or to submit a referral: bit.ly/NovettaReferrals

Novetta is an equal opportunity/affirmative action employer.

All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law.",4.6,"Novetta
4.6","Columbia, MD",SE,0,0,53,96,74.5,"Novetta
", MD,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Software Engineer I,$53K - $96K (Glassdoor est.),"Powered by endlessly curious people with an unwavering mission focus, Ball Aerospace pioneers discoveries that enable our customers to perform beyond expectation and protect what matters most.We create innovative space solutions, enable more accurate weather forecasts, drive insightful observations of our planet, deliver actionable data and intelligence, and ensure those who defend our freedom go forward bravely and return home safely.The Systems Engineering Solutions Strategic Business Unit provides advanced systems engineering and technology applications for intelligence and information enterprises. These applications and solutions deliver enterprise data management, data analytics, modeling and simulation, and technology assessment capabilities that are used to create products that offer actionable information in support of warfighters and decision makers.Ball Aerospace’s Albuquerque, New Mexico office is a key provider of science and technology services to the Air Force Research Laboratory and other government research and development organizations. Our multi-discipline staff provides a broad range of scientific and engineering services, including: technology development; diagnostic development; highly-controlled laboratory measurements; field experiments and demonstrations; technology assessments; modeling and simulations; and analyses. We are seeking additional qualified professionals to join our science and technology-oriented organization.Click here to learn more about Ball Aerospace in Albuquerque, NM.Software Engineer IWhat you’ll do:Full software life cycle development with a focus on agile processes and open source.Requirements gathering: Communicating with project stakeholders, documenting, presenting, reviewing and managing software requirements.Software design and architecture: Recommending languages and frameworks for software solutions, architecting software systems, and presenting software high level designs to meet project milestones.Software implementation: Code and unit test software systems to implement design and meet requirements.Software testing: Implement automated unit tests, and continuous integration tests.Work with software configuration management systems to manage software repositories and automate software tests and builds.Interact with customers and engineers for requirements gathering, software demonstrations, and install/upgrades.Present software iterations to project stakeholders, reviewing new software features added and demonstrating current software capabilities.Research applicable technologies and recommend tools, libraries, and frameworks that can be used as building blocks in complex software systems.Work with classified information which requires thorough knowledge of DoD procedures for the proper usage and safeguarding of classified information.Maintain and update required records and reports.Present and resolve any technical project difficulties with the team, customers, and subcontractors in a timely manner.Maintain a regular and predictable work schedule.Establish and maintain effective working relationships within the department, the Strategic Business Units, Strategic Support Units and the Company. Interact appropriately with others in order to maintain a positive and productive work environment.Perform other duties as necessary.What you'll need:BS degree or higher in Engineering, or a related technical field plus 2 or more years related experience.Each higher-level degree, i.e., Master’s Degree or Ph.D., may substitute for two years of experience. Related technical experience may be considered in lieu of education. Degree must be from a university, college, or school which is accredited by an agency recognized by the US Secretary of Education, US Department of Education.Degree in Computer Science or Computer Engineering preferred.Current knowledge of industry standard software engineering practices, including agile methodologies, open source licensing, unit testing, code development, configuration management, troubleshooting techniques, and continuous integration / continuous development practices, is required.Required experience: Embedded C, C++, Microsoft Visual Studio, Microsoft Office (or equivalent), and Windows 10. Some experience with web and scripting application technologies also required (HTML, CSS, XML, XSLT)Desired experience: Azure DevOps (or equivalent), Microsoft Project, Docker, Python, Linux, Distributed processing, database (PostgreSQL preferred), networking, cloud computing, enterprise services/microservices, Qt.Working Conditions:Work is performed in an office, laboratory, production floor, or cleanroom, outdoors or remote research environment.May occasionally work in production work centers where use of protective equipment and gear is required.May access other facilities in various weather conditions.Travel and local commute between Ball campuses and other possible non-Ball locations may be required.Future Clearance Required:A current DoD clearance and/or SCI access with Polygraph is not required to be eligible for this position, however applicant must be willing and eligible for submission within 60-90 days after an offer is accepted and must be able to maintain the applicable clearance/access. By applying to this position, you are agreeing to complete a National Security Clearance Pre-Screen Questionnaire to evaluate your general ability to obtain the required security clearance or government customer access associated with this position.Relocation for this position is available.Compensation & BenefitsHIRING SALARY RANGE: $84,000 - $104,000 (Salary to be determined by the education, experience, knowledge, skills, and abilities of the applicant, internal equity, and alignment with market data.)This position includes a competitive benefits package. Click here to learn more.US CITIZENSHIP IS REQUIREDBall Aerospace is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.",4.0,"Ball Aerospace
4.0","Albuquerque, NM",SE,0,0,53,96,74.5,"Ball Aerospace
", NM,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"Software Engineer I - Charlotte, NC Addison, TX",$53K - $96K (Glassdoor est.),"Job Description:

Responsible for developing and delivering software to accomplish business goals. Ensures that software is developed to meet functional and non-functional requirements. Codes solutions, unit tests, and is aware of the development practices of the bank. Contributes to story refinement/defining requirements. Participates in estimating work necessary to realize a story/requirement through the delivery lifecycle. Understands and utilizes basic architecture components in solution development. Codes solution and unit tests to deliver a requirement/story per the defined acceptance criteria. Executes automated test suites (integration, regression, performance); collects results and flags issues. Documents and communicates required information for deployment, maintenance, support, and business functionality. Adheres to team delivery/release process and cadence pertaining to code deployment and release. Individual contributor.

Global Transaction Services Technology, AML and Tax (GTST);

Believes diversity makes us stronger so we can reflect, connect and meet the diverse needs of our clients and employees around the worldIs committed to building a workplace where every employee is welcomed and given the support and resources to perform their jobs successfullyWants to be a great place for people to work and strives to create an environment where all employees have the opportunity to achieve their goalsProvides continuous training and development opportunities to help employees achieve their career goals, whatever their background or experienceIs committed to advancing our tools, technology, and ways of working to better serve our clients and their evolving business needsBelieves in responsible growth and is dedicated to supporting our communities by connecting them to the lending, investing and giving them what they need to remain vibrant and vital

Responsibilities:

Develop and enhance a major enterprise application with robust, hardened solutions that meet rigorous secure code design standardsWork with peers and product partners to understand and implement new features and functionalityFollows the Lean / Agile software development processInvestigate and remediate defects

Required Skills:

Bachelor's degree in Computer Science, Computer Engineering, Information Systems, related majors, or equivalent real world experienceMinimum 8 years’ experience in Java, J2EEExperience in and in-depth knowledge of SpringUse, create, secure SOAP & RESTful web servicesOAuth or other SSO solutionsCan identify, prevent and remediate application vulnerabilitiesKnowledge of HTML, web communication via HTTP(S)Proficient in modern build automation tools - Jenkins, Git, BitBucketFollows Test Drive Design and can support unit testing, automation and mockingAbility to write and use SQL and relational databasesStrong critical thinking and problem solving skillsExcellent communication skills

Desired Skills:

Mircoservices experienceExperience with containers (e.g. Docker)Familiarity with Agile methodology

Shift:1st shift (United States of America)Hours Per Week:40

	Learn more about this role

",4.0,"Bank of America
4.0","Charlotte, NC",SE,0,0,53,96,74.5,"Bank of America
", NC,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
Developer I - Software Engineering,$53K - $96K (Glassdoor est.),"UST Global® is looking for a Developer I - Software Engineering to build end to end business solutions and to work with one of the leading semiconductor developer in US. The ideal candidate must possess excellent background on front end and back end development technologies. The candidate must possess excellent written and verbal communication skills with the ability and collaborate effectively with domain and technical experts in the team.

Responsibilities:

· Implement automation solution for BIOS validation test cases through Python/ C++ programming

· Debug the test failures in automation and implement fixes

· Conduct peer code reviews

· Follow coding practices, source control and other processes guidelines

· Maintain logbook of issue seen in automation

Essential Skills/Experience:

· Bachelor's degree in electrical/ computer engineering

· Knowledge on Object Oriented programming concepts (OOPs)

· Knowledge in programming Python and/or C++ with 1yr of programming experience.

· Should contribute and develop adhering to team’s coding standards.

· Familiarity with x86 architecture based computer hardware, various interfaces in the system

· Willingness and commitment to work in a process driven environment and contribute to process improvement

· Good communication and interpersonal skills to work with different teams

﻿﻿Location

This position is based in Hillsboro,Oregon. UST will provide relocation assistance.",4.2,"UST Global
4.2","Hillsboro, OR",SE,0,0,53,96,74.5,"UST Global
", OR,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Software Engineer - Level 1 (2 FTEs),$53K - $96K (Glassdoor est.),"Description: Performs a variety of systematic, disciplined, and quantifiable approaches to the development, operation, and maintenance of software, encompassing techniques and procedures often regulated by a software development process with the purpose of improving the reliability and maintainability of software systems. Establishes software information and engineering requirements which is necessitated by the potential complexity of those software systems, which may contain millions of lines of code. Applies the discipline of software engineering for specific technical problems and procedures, including knowledge, tools, and methods for software requirements, software design, software construction, software testing, and software maintenance tasks. Relates the disciplines of software engineering to the disciplines of computer science, computer engineering, management, mathematics, project management, quality management, software ergonomics, and systems engineering.

Need to be U.S. citizen and possess or be eligible for security clearance or Public Trust clearance.

Education: Bachelor's degree in Information Systems or Business-related field required. Must have IAT level II certification meet Information Assurance Work Force (IAWF) requirements by maintaining current baseline and Computing Environment/Operating System (CE/OS) certifications for Security + and Linux +.

Experience: 4-8 years of experience in the field or in a related area.

Powered by JazzHR",4.3,"SimIS Inc.
4.3","Norfolk, VA",SE,0,0,53,96,74.5,"SimIS Inc.
", VA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Software Engineer (New Grad- Anaheim, CA)",$53K - $96K (Glassdoor est.),"Description:Job Title: Software Engineer (New Grad- Anaheim, CA)

Job Code: IMS20202810-52331

Job Location: Anaheim, CA

Job Description:

Apply computer science, engineering, and mathematical analysis concepts and principles in the development of software for the target applicationWork closely with cross functional members of the engineering organization to develop and evaluate interfaces between hardware and software, and operational performance requirements and design of the overall systemSupport and participate in all phases of the software development life cycle, including requirements analysis, design, implementation, integration, and test of embedded software for real-time control of advanced tactical radio equipmentDevelop software test procedures, software programs, and related documentationUtilize modeling tools and equipment to establish operating data, conduct experimental tests, and evaluate resultsParticipate in peer reviews, identify, track and repair defectsUtilize a variety of software languages (i.e., C++, C#, C, Java, Ruby, HTML5, XML, SQL, Perl, Python, Ajax, Qt) on Windows, Linux, mobile platforms, and embedded real time operating systems (VxWorks, Linux, QNX, Integrity, Windows CE, and others for Motorola, Intel, TI, and custom processor designs) 

Qualifications:

Bachelors or Master's degree in Computer Science, Computer Engineering, Software Engineering, Electrical Engineering, Wireless Engineering, Information Security, Mathematics, Digital Arts & Sciences or related fieldGPA of 3.0 or greater

Preferred Skills:


One or more of the following: C++, C#, C, Java, Ruby, JEE, HTML5, XML, SQL, Qt, Windows, .NET, Unix, Linux, SOA, RTOS, Real-Time Controls, Wireless, Software Security, Robotics, OOA/OOD, Hadoop, Android, Embedded Systems

",3.6,"L3Harris
3.6","Anaheim, CA",SE,0,0,53,96,74.5,"L3Harris
", CA,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0
